platform,country,region,language,category,hashtag,title_keywords,author_handle,sound_type,music_track,week_of_year,duration_sec,views,likes,comments,shares,saves,engagement_rate,trend_label,source_hint,notes,device_type,upload_hour,genre,trend_duration_days,trend_type,engagement_velocity,dislikes,comment_ratio,share_rate,save_rate,like_dislike_ratio,publish_dayofweek,publish_period,event_season,tags,sample_comments,creator_avg_views,creator_tier,season,publish_date_approx,year_month,title,title_length,has_emoji,avg_watch_time_sec,completion_rate,device_brand,traffic_source,is_weekend,row_id,engagement_total,like_rate,dislike_rate,engagement_per_1k,engagement_like_rate,engagement_comment_rate,engagement_share_rate
YouTube,Ng,Africa,en,Fitness,#FYP,24 Hours in Seoul,TechieFatma,original,HIIT drums,34,27,30906,1273,183,157,147,0.056947,stable,Public Reports,cinematic b-roll,iOS,22,Travel,8,Medium,3863.25,152,0.005921,0.00508,0.004756,8.320261,Sunday,Evening,Regular,"food tour, travel, hidden gems, guide, vlog",Can’t stop watching 😂,121135.6,Mid,Spring,2025-08-24,2025-08,Hidden Gems of Tokyo,20,0,18.3,0.678,iPhone,Home,1,2c573d57152d7c91aff7950481eb7765,1760,0.041189,0.004918,56.947,0.0411894130589529,0.0059211803533294,0.0050799197566815
YouTube,Au,Oceania,en,DIY,#Travel,Street Food Tour in Seoul,CookingWithFatma,trending,Woodshop groove,34,49,12236,599,44,48,113,0.065708,rising,TikTok Creative Center,greenscreen,Web,15,Travel,9,Medium,1359.56,22,0.003596,0.003923,0.009235,26.043478,Sunday,Afternoon,Regular,"food tour, guide, vlog, hidden gems",Thanks for this!,132877.7,Mid,Fall,2025-08-24,2025-08,Street Food Tour — London,25,0,32.1,0.655,Desktop,Suggested,1,b33f2e006ce74dbd022ea92e38914924,804,0.048954,0.001798,65.708,0.0489539065053939,0.0035959463877084,0.0039228506047728
YouTube,Id,Asia,id,Education,#Cover,Stay — Cover,TVDiego,licensed,Soft focus,34,54,23995,1178,88,75,94,0.059804,rising,TikTok Creative Center,b-roll heavy,Android,9,Music,6,Short,3999.17,50,0.003667,0.003126,0.003917,23.098039,Friday,Morning,Regular,"song, music, beat",Can’t stop watching 😂,108068.4,Mid,Spring,2025-08-22,2025-08,I flipped this sample,21,0,26.6,0.493,iPhone,Search,1,c370adaa48e7643815809284234abfd2,1435,0.049094,0.002084,59.804,0.0490935611585747,0.0036674307147322,0.0031256511773286
YouTube,Eg,Africa,ar,Fitness,#FYP,AI Tools You Must Try in 2025,CookingWithOlivia,original,Hype trap,34,24,54480,1738,246,109,110,0.040437,rising,Public Reports,meme template,iOS,18,Tech,22,Evergreen,2476.36,109,0.004515,0.002001,0.002019,15.8,Saturday,Evening,SummerBreak,"tools, tech, tutorial, ai, apps",شرح ممتاز 👏,103450.2,Mid,Summer,2025-08-23,2025-08,Build This in 10 Minutes,24,0,9.9,0.413,Xiaomi,Suggested,1,a5d0645d0b5f04813f7ca56af31ca6e2,2203,0.031902,0.002001,40.437,0.0319016152716593,0.0045154185022026,0.0020007342143906
YouTube,Nl,Europe,nl,Art,#Music,Blinding Lights — Cover,LinaOfficial,trending,Paint stroke ASMR,34,34,131214,3772,415,356,568,0.038952,stable,Open Web Samples,tutorial overlay,iOS,20,Music,6,Short,21869.0,458,0.003163,0.002713,0.004329,8.217865,Friday,Evening,Regular,"song, music, beat, cover",Thanks for this!,93663.5,Mid,Fall,2025-08-22,2025-08,Underrated artists to hear,26,0,22.4,0.659,Samsung,Search,1,fdc3936b8a2ad5b2d824aa07e56baaf0,5111,0.028747,0.00349,38.952,0.0287469324919596,0.0031627722651546,0.0027131251238434
YouTube,Za,Africa,en,Fitness,#Foodie,5-Minute Ramen,MrMaya,trending,Hype trap,34,21,78863,1584,221,159,230,0.02782,stable,TikTok Creative Center,facecam,iOS,2,Food,37,Evergreen,2131.43,66,0.002802,0.002016,0.002916,23.641791,Friday,Night,BackToSchool,"kitchen, recipe, food, street food",So underrated!,87188.0,Mid,Fall,2025-08-22,2025-08,I tried making Croissant,24,0,14.1,0.671,iPhone,Home,1,63912440e244ce24bed6ed0c384f9133,2194,0.020085,0.000837,27.82,0.0200854646665736,0.0028023280879499,0.0020161545972128
YouTube,Ke,Africa,sw,Finance,#StreetFood,Is Tacos worth the hype?,InsideLabs,original,Clean corporate bed,34,40,10521,459,29,49,40,0.054843,declining,Public Reports,storytime,Android,14,Food,5,Short,2104.2,57,0.002756,0.004657,0.003802,7.913793,Saturday,Afternoon,Regular,"street food, fast, recipe, food",Thanks for this!,84030.9,Mid,Winter,2025-08-23,2025-08,Street Sushi Taste Test,23,0,18.4,0.46,Other,Search,1,f83b22fe6c559e03fd33465318f4ef38,577,0.043627,0.005418,54.843,0.0436270316509837,0.0027563919779488,0.0046573519627411
YouTube,Ph,Asia,tl,Art,#FYP,If Beginners was honest,TVFatma,trending,Gallery pad,34,43,118127,8749,939,700,842,0.095067,stable,Public Reports,facecam,iOS,15,Comedy,4,Short,29531.75,476,0.007949,0.005926,0.007128,18.341719,Wednesday,Afternoon,HolidaySeason,"sketch, relatable, comedy",This is fire 🔥,222935.4,Mid,Winter,2025-08-20,2025-08,POV: Budget 🎮,13,1,27.3,0.635,Xiaomi,Suggested,0,d2771c7c90b39721944376d32482acca,11230,0.074064,0.00403,95.067,0.0740643544659561,0.0079490717617479,0.0059258255944872
YouTube,Ph,Asia,tl,Travel,#Sports,Morning Routine — Budget,LifeOfNoah,trending,City stroll,34,34,119460,5941,840,485,382,0.064021,stable,TikTok Creative Center,meme template,iOS,12,Sports,5,Short,23892.0,309,0.007032,0.00406,0.003198,19.164516,Friday,Afternoon,SummerBreak,"football, sports, gym",So underrated!,98281.2,Mid,Summer,2025-08-22,2025-08,Football skills in 60s 😂,24,1,19.7,0.579,Samsung,Home,1,253facff63f7452f1ae27d5dedc6aeb7,7648,0.049732,0.002587,64.021,0.0497321279089234,0.0070316423907584,0.0040599363803783
YouTube,In,Asia,hi,Fashion,#AI,AI Tools You Must Try in 2025,MrDiego,licensed,Runway loop,34,26,161923,10238,836,743,1240,0.080637,seasonal,TikTok Creative Center,emoji overlays,Web,22,Tech,6,Short,26987.17,607,0.005163,0.004589,0.007658,16.838816,Wednesday,Evening,Regular,"tutorial, apps, tech",So underrated!,103274.6,Mid,Winter,2025-08-20,2025-08,AI Tools You Must Try in 2025,29,0,15.9,0.612,Desktop,Home,0,066e420ca6acd064287f6e87eff51f36,13057,0.063228,0.003749,80.637,0.0632275834810372,0.0051629478208778,0.0045886007546796
YouTube,Ng,Africa,en,Beauty,#BookTok,Night Routine — Summer,DiegoVlogs,licensed,LoFi makeup beat,34,76,426871,13083,1353,1081,1758,0.040469,stable,TikTok Creative Center,storytime,Android,17,Education,11,Medium,38806.45,928,0.00317,0.002532,0.004118,14.082885,Friday,Evening,Regular,"learn, productivity, notes, tips",So underrated!,100207.3,Mid,Fall,2025-08-22,2025-08,Exam Day Routine,16,0,39.1,0.514,iPhone,Search,1,a83954199aba2affb389baaa48093c65,17275,0.030649,0.002174,40.469,0.0306486034422577,0.0031695758203297,0.0025323809769227
YouTube,Tr,Europe,tr,Education,#BookTok,Night Routine — College,FatmaShorts,trending,Calm piano,34,30,228179,7450,1166,752,493,0.043216,seasonal,Public Reports,fast captions,iOS,13,Education,6,Short,38029.83,352,0.00511,0.003296,0.002161,21.104816,Friday,Afternoon,Regular,"productivity, notes, learn",Instant like!,107322.2,Mid,Spring,2025-08-22,2025-08,How I Take Notes for Productivity 💪,35,1,17.7,0.59,iPhone,Home,1,de437eadf99e4fb81421959949a3ce00,9861,0.03265,0.001543,43.216,0.0326498056350496,0.0051100232712037,0.0032956582332291
YouTube,Ke,Africa,sw,Comedy,#Cover,Underrated artists you need to hear,MasterLucas,original,Whistle loop,34,28,42776,1791,199,205,232,0.056737,declining,Public Reports,emoji overlays,iOS,22,Music,38,Evergreen,1125.68,115,0.004652,0.004792,0.005424,15.439655,Sunday,Evening,SummerBreak,"beat, music, song",Can’t stop watching 😂,92140.4,Mid,Summer,2025-08-24,2025-08,Blinding Lights — Cover,23,0,16.1,0.575,Huawei,Suggested,1,4b41e45d6509f58a14ef9e621d964f08,2427,0.041869,0.002688,56.737,0.0418692724892463,0.004652141387694,0.0047924069571722
YouTube,Pl,Europe,pl,DIY,#OOTD,Outfits for Summer,JiwooChannel,trending,Tape measure click,34,42,31995,1069,158,77,68,0.042882,stable,TikTok Creative Center,fast captions,Web,18,Fashion,11,Medium,2908.64,32,0.004938,0.002407,0.002125,32.393939,Tuesday,Evening,Regular,"fashion, ootd, style, grwm",Instant like!,99969.1,Mid,Fall,2025-08-19,2025-08,How to style Summer,19,0,27.2,0.648,Desktop,External,0,3acec742c89a46b8b328c51719ae7fc8,1372,0.033411,0.001,42.882,0.0334114705422722,0.0049382716049382,0.002406626035318
YouTube,Cn,Asia,zh,Pets,#DanceChallenge,Weekly Reset — 2025,JamesChannel,licensed,Purr loop,34,63,92989,5736,424,364,628,0.076912,declining,Public Reports,tutorial overlay,Android,18,Dance,15,Medium,6199.27,201,0.00456,0.003914,0.006753,28.39604,Friday,Evening,SummerBreak,"music, challenge, dance, trend",Instant like!,91380.1,Mid,Summer,2025-08-22,2025-08,Try this move 👉,15,0,46.1,0.732,iPhone,Suggested,1,cda0812f2f2a84356303d1b27b2e88b8,7152,0.061685,0.002162,76.912,0.0616847153964447,0.0045596791018292,0.0039144414930798
YouTube,De,Europe,de,Fitness,#Esports,New Patch Tips for Valorant,VividHub,trending,Cardio loop,34,56,18638,609,49,43,36,0.039543,declining,Open Web Samples,split-screen,Android,19,Gaming,14,Medium,1331.29,89,0.002629,0.002307,0.001932,6.766667,Thursday,Evening,SummerBreak,"clips, highlights, valorant",So underrated!,107717.7,Mid,Summer,2025-08-21,2025-08,Insane Valorant Highlights!,27,0,40.6,0.725,iPhone,Home,0,78cc538b4c625b00af62cf9d106314b6,737,0.032675,0.004775,39.543,0.0326751797403154,0.0026290374503702,0.0023071144972636
YouTube,Ar,South America,es,Automotive,#LearnOnTikTok,Morning Routine — College,StudyWithAhmed,original,Engine rev,34,25,38789,1843,199,142,340,0.06507,declining,TikTok Creative Center,text-to-speech,Android,14,Education,34,Evergreen,1140.85,115,0.00513,0.003661,0.008765,15.887931,Thursday,Afternoon,Regular,"learn, productivity, tips, notes",¡Increíble!,138884.6,Mid,Spring,2025-08-21,2025-08,Study With Me — Budget,22,0,11.0,0.44,Xiaomi,Search,0,45b8412fc56b0e55814bf924c798f244,2524,0.047513,0.002965,65.07,0.0475134703137487,0.0051303204516744,0.0036608316790842
YouTube,Ph,Asia,tl,Art,#FYP,Blinding Lights — Cover,CookingWithFatma,original,Paint stroke ASMR,34,76,17325,570,66,52,36,0.041789,seasonal,TikTok Creative Center,subtitles,Android,19,Music,7,Short,2475.0,82,0.00381,0.003001,0.002078,6.86747,Friday,Evening,SummerBreak,"cover, song, beat",Thanks for this!,132877.7,Mid,Summer,2025-08-22,2025-08,I flipped this sample,21,0,43.8,0.576,Samsung,Home,1,4084257bddac1989540a2accc4c841fd,724,0.0329,0.004733,41.789,0.0329004329004329,0.0038095238095238,0.003001443001443
YouTube,Ke,Africa,sw,Fashion,#GameClip,Valorant — Insane Highlights!,FitnessWithNoah,original,Aesthetic synth,34,90,23893,1171,114,134,74,0.062487,declining,Public Reports,subtitles,Android,11,Gaming,22,Evergreen,1086.05,148,0.004771,0.005608,0.003097,7.85906,Saturday,Morning,SummerBreak,"fps, highlights, esports, clips",Can’t stop watching 😂,79277.7,Mid,Summer,2025-08-23,2025-08,Pro Tips for Fortnite in 60s 🎮,30,1,66.3,0.737,Samsung,Suggested,1,1efcdc58b9fe17245967b0b0aaa673a7,1493,0.04901,0.006194,62.487,0.0490101703427782,0.0047712719206462,0.0056083371698823
YouTube,Br,South America,pt,Education,#Beauty,GRWM — Productivity Look,TrueHub,original,Calm piano,34,22,168256,8651,748,624,527,0.062702,declining,Public Reports,cinematic b-roll,Android,22,Beauty,18,Medium,9347.56,231,0.004446,0.003709,0.003132,37.288793,Friday,Evening,SummerBreak,"tips, grwm, beauty, makeup",Can’t stop watching 😂,87560.6,Mid,Summer,2025-08-22,2025-08,Makeup Basics You Need 🎮,24,1,11.5,0.523,Oppo,Search,1,88e29404d4a9300072708e9cf94a5144,10550,0.051416,0.001373,62.702,0.0514156998858881,0.0044456066945606,0.0037086344617725
YouTube,Tr,Europe,tr,Science,#FYP,New Patch Tips for Minecraft,DrLucas,original,Cosmic pad,34,40,36087,3029,418,199,192,0.106354,stable,Open Web Samples,facecam,Android,14,Gaming,40,Evergreen,902.18,247,0.011583,0.005514,0.00532,12.21371,Thursday,Afternoon,BackToSchool,"clips, valorant, gaming",This is fire 🔥,116369.7,Mid,Fall,2025-08-21,2025-08,Insane Fortnite Highlights!,27,0,25.2,0.63,Samsung,Search,0,4b9307869030ff694876beb6a704ced8,3838,0.083936,0.006845,106.354,0.08393604345055,0.0115831185745559,0.0055144511874082
YouTube,Ar,South America,es,Finance,#FYP,Build This in 10 Minutes,TrueMedia,licensed,Subtle groove,34,31,45712,1375,147,142,165,0.040011,stable,TikTok Creative Center,jumpcut edits,iOS,17,Tech,7,Short,6530.29,37,0.003216,0.003106,0.00361,36.184211,Monday,Evening,Regular,"tech, tools, apps, ai, tutorial",No puedo parar de mirar 😂,97756.8,Mid,Spring,2025-08-18,2025-08,AI Tools You Must Try in 2025,29,0,21.0,0.677,iPhone,External,0,36a99f45ddb4df7a861d5eec8fb5dbb6,1829,0.03008,0.000809,40.011,0.030079628981449,0.0032157857892894,0.003106405320266
YouTube,It,Europe,it,Comedy,#Sports,Morning Routine — Summer,MasterFatma,licensed,Clap beat,34,17,124751,3648,442,378,698,0.04141,stable,TikTok Creative Center,text-to-speech,Android,7,Sports,5,Short,24950.2,219,0.003543,0.00303,0.005595,16.581818,Saturday,Morning,SummerBreak,"workout, sports, gym",Can’t stop watching 😂,110987.8,Mid,Summer,2025-08-23,2025-08,Workout you can’t skip 🍔,24,1,12.7,0.747,Oppo,Search,1,9d8fa199b2671e190ea8543fdf591888,5166,0.029242,0.001755,41.41,0.0292422505631217,0.0035430577710799,0.0030300358313761
YouTube,Tr,Europe,tr,Tech,#Skincare,Skincare routine for Summer,FitnessWithNoor,original,Glitch hop,34,35,24695,1178,128,116,74,0.060579,declining,TikTok Creative Center,emoji overlays,Android,3,Beauty,47,Evergreen,525.43,171,0.005183,0.004697,0.002997,6.848837,Tuesday,Night,Regular,"beauty, grwm, skincare, makeup",This is fire 🔥,134413.3,Mid,Fall,2025-08-19,2025-08,Skincare Routine for Minimal,28,0,24.8,0.709,Oppo,Suggested,0,0b68489ce6b87315810ea15664569f86,1496,0.047702,0.006924,60.579,0.0477019639603158,0.0051832354727677,0.0046973071471957
YouTube,Jp,Asia,ja,Pets,#FYP,Weekly Reset — Beginners,Hassan,original,Bark hop,34,53,29236,788,71,97,166,0.038377,stable,TikTok Creative Center,jumpcut edits,Android,18,Dance,3,Short,9745.33,76,0.002429,0.003318,0.005678,10.233766,Wednesday,Evening,Regular,"challenge, music, trend, dance",ずっと見ちゃう😂,85260.3,Mid,Winter,2025-08-20,2025-08,Dance With Me — Evening,23,0,31.0,0.585,Samsung,Home,0,33ca1e7f23a10bbdc8f9e32a619135af,1122,0.026953,0.0026,38.377,0.0269530715556163,0.0024285127924476,0.0033178273361608
YouTube,Ma,Africa,ar,Art,#Fashion,GRWM: College Edition,MissFatma,licensed,Indie brush,34,36,80963,1854,231,122,116,0.028692,seasonal,TikTok Creative Center,meme template,iOS,14,Fashion,5,Short,16192.6,203,0.002853,0.001507,0.001433,9.088235,Thursday,Afternoon,SummerBreak,"grwm, fashion, style, ootd",تحفة بصراحة!,110714.4,Mid,Summer,2025-08-21,2025-08,GRWM: Evening Edition 🎮,23,1,17.7,0.492,iPhone,Home,0,c7118c87aaf26ec27ae71a0c7eca1e83,2323,0.022899,0.002507,28.692,0.0228993490853846,0.0028531551449427,0.0015068611588009
YouTube,Id,Asia,id,Music,#Dance,Night Routine — Beginners,UrbanHub,licensed,Indie beat,34,19,56428,2380,333,221,154,0.054725,seasonal,Public Reports,split-screen,iOS,14,Dance,41,Evergreen,1376.29,129,0.005901,0.003916,0.002729,18.307692,Monday,Afternoon,Regular,"dance, trend, music",Can’t stop watching 😂,96609.1,Mid,Winter,2025-08-18,2025-08,Dance With Me — Bold,20,0,13.1,0.689,iPhone,Home,0,417716cd130befac3bec4e839b5039db,3088,0.042178,0.002286,54.725,0.0421776423052385,0.0059013255830438,0.003916495356915
YouTube,Za,Africa,en,Pets,#Travel,Hidden Gems of Istanbul,DailyVlogsAva,original,Cute whistle,34,12,18183,985,114,68,105,0.069955,rising,Open Web Samples,jumpcut edits,Android,1,Travel,50,Evergreen,363.66,57,0.00627,0.00374,0.005775,16.982759,Thursday,Night,Regular,"food tour, hidden gems, guide, travel",This is fire 🔥,91307.8,Mid,Fall,2025-08-21,2025-08,Street Food Tour — New York,27,0,6.1,0.508,Huawei,Search,0,8ee4d09ca615195d451467a1d18db14a,1272,0.054171,0.003135,69.955,0.0541714788538745,0.006269592476489,0.0037397569158004
YouTube,Fr,Europe,fr,Science,#FYP,Perfect — Cover,MrYoussef,trending,Microscope hum,34,27,55972,1023,105,84,108,0.023583,seasonal,TikTok Creative Center,jumpcut edits,Android,17,Music,4,Short,13993.0,46,0.001876,0.001501,0.00193,21.765957,Monday,Evening,HolidaySeason,"music, beat, cover",Je ne peux pas m’arrêter de regarder 😂,92761.2,Mid,Winter,2025-08-18,2025-08,I flipped this sample,21,0,18.3,0.678,iPhone,Home,0,5546027097fdfa79b5758accd21f272c,1320,0.018277,0.000822,23.583,0.0182769956406774,0.0018759379689844,0.0015007503751875
YouTube,Za,Africa,en,Sports,#FYP,Skincare routine for 2025,AliOfficial,original,Stadium chant,34,53,68001,2956,315,335,594,0.061764,declining,Public Reports,facecam,Android,18,Beauty,8,Medium,8500.12,184,0.004632,0.004926,0.008735,15.978378,Friday,Evening,SummerBreak,"makeup, skincare, beauty, tips, grwm",Can’t stop watching 😂,92069.4,Mid,Summer,2025-08-22,2025-08,Makeup Basics You Need,22,0,36.4,0.687,iPhone,Home,1,bb8877123bbcd1ad9381ca89cccdaf61,4200,0.04347,0.002706,61.764,0.0434699489713386,0.0046322848193408,0.0049263981412038
YouTube,Eg,Africa,ar,DIY,#Travel,Street Food Tour in New York,LeilaPro,trending,Toolbox clack,34,19,124108,4850,640,413,370,0.050545,seasonal,Public Reports,greenscreen,iOS,23,Travel,16,Medium,7756.75,156,0.005157,0.003328,0.002981,30.89172,Friday,Night,Ramadan,"guide, travel, vlog",شرح ممتاز 👏,89008.1,Mid,Spring,2025-08-22,2025-08,Hidden Gems of Dubai 🎵,22,1,7.9,0.416,Samsung,Suggested,1,bf5790265e5a55f9a06eb8e62afdabfe,6273,0.039079,0.001257,50.545,0.0390788667934379,0.0051567989170722,0.0033277468011731
YouTube,Ar,South America,es,Food,#Cover,Blinding Lights — Cover,DailyVlogsHassan,trending,Kitchen groove,34,33,113467,5428,650,558,349,0.06156,rising,Public Reports,text-to-speech,Android,20,Music,5,Short,22693.4,413,0.005729,0.004918,0.003076,13.111111,Thursday,Evening,SummerBreak,"music, song, beat",No puedo parar de mirar 😂,98709.4,Mid,Summer,2025-08-21,2025-08,Underrated artists to hear,26,0,15.3,0.464,Samsung,Home,0,7e0b2320c19a10bf98e607cc8f1e6af3,6985,0.047838,0.00364,61.56,0.0478376973040619,0.0057285378127561,0.0049177293838737
YouTube,Ru,Europe,ru,Science,#Recipe,I tried making Ramen,Omar,original,Cosmic pad,34,48,99986,3745,423,389,239,0.047967,declining,TikTok Creative Center,meme template,Android,20,Food,13,Medium,7691.23,382,0.004231,0.003891,0.00239,9.778068,Saturday,Evening,SummerBreak,"recipe, street food, kitchen",Instant like!,109654.6,Mid,Summer,2025-08-23,2025-08,Street Koshari Taste Test 😂,27,1,23.6,0.492,Oppo,Home,1,a42df0bafdfc93741197b26c92675c83,4796,0.037455,0.003821,47.967,0.0374552437341227,0.0042305922829196,0.0038905446762546
YouTube,Cn,Asia,zh,Food,#Pets,Night Routine — 2025,LucasOfficial,original,Kitchen groove,34,20,178602,4185,635,481,279,0.031243,stable,TikTok Creative Center,split-screen,iOS,15,Pets,4,Short,44650.5,390,0.003555,0.002693,0.001562,10.703325,Monday,Afternoon,SummerBreak,"dogs, pets, cats",Thanks for this!,87549.4,Mid,Summer,2025-08-18,2025-08,Dog fails you can’t miss,24,0,12.9,0.645,Samsung,Search,0,a07dd3c6221c329f1ce65674d6ee3b2c,5580,0.023432,0.002184,31.243,0.0234319884435784,0.0035553913170065,0.0026931389346143
YouTube,Cn,Asia,zh,Comedy,#DanceChallenge,Morning Routine — Productivity,StreetWorks,licensed,Quirky jingle,34,13,190945,9287,674,698,2059,0.066606,rising,TikTok Creative Center,meme template,iOS,7,Dance,18,Medium,10608.06,444,0.00353,0.003656,0.010783,20.869663,Sunday,Morning,Regular,"challenge, music, dance, trend",Thanks for this!,98586.0,Mid,Fall,2025-08-24,2025-08,Dance With Me — Evening,23,0,6.7,0.515,iPhone,External,1,1d1dba79bbe26904ae8fe9230593e9e6,12718,0.048637,0.002325,66.606,0.0486370420801801,0.0035298122496006,0.0036555028935033
YouTube,Mx,North America,es,Sports,#Dance,Night Routine — Productivity,SofiaYT,trending,Adrenaline synth,34,24,66797,2029,192,149,284,0.039732,declining,TikTok Creative Center,cinematic b-roll,Android,20,Dance,8,Medium,8349.62,302,0.002874,0.002231,0.004252,6.69637,Monday,Evening,Regular,"challenge, dance, music, trend",No puedo parar de mirar 😂,92655.5,Mid,Spring,2025-08-18,2025-08,Dance With Me — Office,22,0,13.6,0.567,Samsung,Home,0,ec7d83a2b8706ec8dc20e97dce44f70a,2654,0.030376,0.004521,39.732,0.0303756156713624,0.0028743805859544,0.0022306391005584
YouTube,Id,Asia,id,Finance,#Crafts,Night Routine — College,OfficialSofia,original,Ticker tick,34,36,48003,2298,179,192,592,0.067933,stable,TikTok Creative Center,cinematic b-roll,Android,21,DIY,7,Short,6857.57,328,0.003729,0.004,0.012333,6.984802,Friday,Evening,Regular,"diy, how to, makeover, life hacks",This is fire 🔥,102487.9,Mid,Fall,2025-08-22,2025-08,I built a desk with wood,24,0,19.0,0.528,iPhone,Home,1,8050794c7039d991076715c12b6c4501,3261,0.047872,0.006833,67.933,0.0478720079995,0.0037289336083161,0.003999750015624
YouTube,Ng,Africa,en,Automotive,#DogTok,Weekly Reset — College,AvaTV,trending,Highway synth,34,52,65266,2404,244,172,268,0.047314,declining,TikTok Creative Center,b-roll heavy,Android,16,Pets,12,Medium,5438.83,196,0.003739,0.002635,0.004106,12.203046,Friday,Afternoon,HolidaySeason,"cute, cats, dogs",Instant like!,102500.9,Mid,Winter,2025-08-22,2025-08,Dog fails you can’t miss,24,0,26.8,0.515,Samsung,Home,1,3e44afeb8050e9fc80083af2634116ff,3088,0.036834,0.003003,47.314,0.0368338798149112,0.003738546869733,0.0026353691048938
YouTube,Tr,Europe,tr,Lifestyle,#Music,Underrated artists you need to hear,TravelByYuki,licensed,Sunset pad,34,32,16958,898,77,63,93,0.066694,declining,TikTok Creative Center,text-to-speech,Android,17,Music,9,Medium,1884.22,122,0.004541,0.003715,0.005484,7.300813,Friday,Evening,SummerBreak,"beat, music, song, cover",Thanks for this!,102802.1,Mid,Summer,2025-08-22,2025-08,Underrated artists to hear,26,0,19.3,0.603,Oppo,Home,1,d1933af51801481683590b1c2c3f45f2,1131,0.052954,0.007194,66.694,0.0529543578252152,0.0045406297912489,0.0037150607382946
